id_surto,nome,data,num_aprox_exposto,tipo_local_surto,cep,logradouro,logradouro_numero,municipio_surto,status,instituicao_id,data_cadastro
2473,21º RS - STL Serraria  - Telêmaco Borba,2021-06-17,10,135,84269090,Rodovia PR-160,0,412710,2,0,
3226,AMBULATORIO DE SAUDE MENTAL DE TOLEDO,2022-01-12,16,87,85905562,Rua Carmelita Nodari,132,412770,1,0,2022-01-17T15:11:33
2589,14ª RS Panificadora e confeitaria Pão Dourado - Paranavaí,2021-07-05,6,30,87708080,Rua Amador Aguiar,213,411840,2,0,2021-07-05T14:02:00
2475,18ª RS - CASA LAR / ANDIRÁ,2021-06-17,15,84,86380000,AV: MAJOR BARBOSA FERRAZ JUNIOR / ANDIRA,2014,410110,2,0,
2566,18ª RS - RADIO CABIUNA LTDA ME - BANDEIRANTES,2021-06-23,9,100,86360000,RUA: VICENTE INÁCIO FILHO - VILA MARIA ,241,410240,2,0,2021-06-30T15:45:32
2516,Farmácia Mercúrio - TERRA ROXA,2021-06-17,11,51,85990000,Av. Pres. Castelo Branco,668,412740,2,0,
2537,MG Bordados - TERRA ROXA,2021-06-12,18,86,85990000,"R. Alberico da Silva, 262 - Jardim Ecoville I, Terra Roxa",262,412740,2,0,2021-06-25T10:16:54
2552,Unidade de Acolhimento de Crianças -Casa Lar Guaira,2021-06-25,23,142,85980000,Rua Comandante Moraes Rego,490,410880,2,0,2021-06-29T16:48:10
2574,20RS -: Posto de combustível Colombo 3 -Assis Chat,2021-06-26,11,19,85935000,VENIDA DOM Pedro 2 N° 1118 – Mini Parque Industrial,1118,410200,2,0,2021-07-01T17:05:08
2461,21º RS - ENESA - PROJETO PUMA - TELEMACO BORBA,2021-06-17,5,4,84350000,Projeto Puma II - Ortigueira,0,412710,2,0,
2471,21ª RS - PALMONT - PROJETO PUMA II - TELEMACO BORBA,2021-06-17,10,4,84350000,PROJETO PUMA,0,412710,2,0,
2751,Delegacia Fluvial de Guaira,2021-07-23,58,185,85980000,Praça Presidente Dutra,88,410880,2,0,2021-08-06T14:39:34
2717,21ªRS - SANTEC - PROJETO PUMA - TELÊMACO BORBA,2021-07-23,10,4,84350000,PROJETO PUMA II - ORTIGUEIRA,0,412710,2,0,2021-07-27T16:08:54
2736,CARTOONGESSO - IRATI,2021-07-22,5,4,84500000,Avenida Noé Rebesco,1650,411070,2,0,2021-07-30T09:06:55
2729,14ªColégio Estadual Santa Mônica - Santa Mônica,2021-07-28,22,39,87915000,Rua 15 de novembro,51,412395,2,0,2021-07-28T16:34:40
2723,Marmoraria Costa Oeste - MERCEDES,2021-07-21,14,4,85998000,Prolongamento Avenida Joao XXIII,0,411585,2,0,2021-07-28T11:03:36
2718,21º RS - TUCUMAN - PROJETO PUMA - TELÊMACO BORBA,2021-07-23,5,4,84350000,PROJETO PUMA II - ORTIGUEIRA,0,412710,2,0,2021-07-27T16:09:39
2719,21ªRS - VALMET- PROJETO PUMA - TELÊMACO BORBA,2021-07-25,5,4,84350000,PROJETO PUMA II - ORTIGUEIRA,0,412710,2,0,2021-07-27T16:10:33
2720,21ºRS - RIP - PROJETO PUMA II,2021-07-25,5,4,84350000,PROJETO PUMA II - ORTIGUEIRA,0,412710,2,0,2021-07-27T16:11:42
2722,21ª RS - SUPERMERCADO LOBASCZ,2021-07-25,10,18,84271470,Rua Rio Iguaçu,350,412710,2,0,2021-07-27T16:14:46
2746,Savana Comercio de Veiculos Ltda,2021-06-19,6,24,82860000,Estrada da Ribeira,400,410690,2,0,2021-08-05T10:18:34
2739,CASA LAR TIA DETE - TEIXEIRA SOARES,2021-07-29,16,221,84530000,Rua Benjamim Constant,108,412700,2,0,2021-08-02T10:54:33
2738,14ª QUERENCIA DO NORTE - Comunidade Porto 18,2021-08-02,50,220,87930000,Porto 18,0,412100,2,0,2021-08-02T08:38:36
2734,22ªRS-Churrasco residência JCS Vila Rural 2,2021-07-25,16,143,86865000,Vila Rural 2,0,411342,2,0,2021-07-29T13:32:13
2740,06ª RS- SUPERMERCADO SUPERPAO LTDA,2021-08-02,94,18,83900000,Rua Tenente Max Wolff Filho,1387,412560,2,0,2021-08-02T15:32:37
2745,Unidade de Acolhimento Institucional em Residência Inclusiva Neva - Cascavel,2021-07-20,22,222,85802240,Rua Cassiano Jorge Fernandes,2008,410480,2,0,2021-08-05T09:30:12
2737,RECANTO DOS VELHINHOS DE CIANORTE,2021-07-19,65,7,87200021,Praça Osvaldo Cruz,0,410550,2,773,2021-07-31T12:31:02
2742,COLEGIO ESTADUAL PROFESSOR MALVINO DE OLIVEIRA - PORECATU,2021-08-01,63,39,86160000,RUA PRESIDENTE CASTELO BRANCO,780,412000,2,0,2021-08-04T11:06:46
2730,HIPERMERCADO C VALE - ASSIS CHATEAUBRIAND,2021-07-26,170,18,85935000,RUA do Bosque,1243,410200,2,0,2021-07-29T07:37:20
2741,22ªRS - EM/EE  do Campo Interventor Manoel Ribas - Rosário do Ivaí,2021-07-30,15,39,86850000,Rua Principal,0,412265,2,0,2021-08-02T16:14:46
2731,22ªRS - Prefeitura Municipal de Rosário do Ivaí - Rosário do Ivaí,2021-07-26,22,15,86850000,Av S.J. Paulo,45,412265,2,0,2021-07-29T08:12:46
2747,ILPI Arte e Cuidar Seminario Julho 2021,2021-07-18,13,7,80310530,Rua Abraham Lincoln,54,410690,2,799,2021-08-05T12:09:28
2748,Seminario Santo Agostinho,2021-05-14,17,70,81050110,Rua Pedro Zagonel,1640,410690,2,0,2021-08-05T12:10:20
2744,Pequeno Cotolengo JULHO 2021,2021-07-15,11,192,81220210,Rua José Gonçalves Júnior,140,410690,2,0,2021-08-05T09:11:24
3227,02ª RSM - Fraternitas - Piraquara,2022-01-14,90,7,83302010,Rua João Simbalista,429,411950,1,1068,2022-01-17T15:22:01
3203,Altemir Insumos Agrícolas LTDA,2022-01-07,10,195,85515000,Avenida Padre Ivo Zolett,920,410322,2,0,2022-01-13T10:03:02
3052,14ª RS - APAE - Querência do Norte,2021-10-05,72,179,87930000,Avenida Brasil,1923,412100,2,0,2021-10-05T16:11:37
3050,ILPI Rosas Unidas -MARECHAL CANDIDO RONDON,2021-09-29,47,7,85960000,"Rua Belem , Botafogo",0,411460,2,1000,2021-10-05T11:42:42
2695,06ª RS - Restaurante Posto Amigão ,2021-07-22,29,8,83900000,Rodovia BR476 KM303 Fluviópolis,0,412560,2,0,2021-07-22T15:58:20
2644,SUDOESTE SOLAR SISTEMAS ELÉTRICOS - FRANCISCO BELTRÃO,2021-07-05,8,5,85605410,RUA TIRADENTES,466,410840,2,0,2021-07-14T08:56:07
2609,09ª RS ILPI Associação Filhas de São Camilo  ,,6,7,,,0,411560,2,0,2021-07-08T16:37:29
2612,B&F Agro Comercio de Graos e Insumos agricolas LTDA Cianorte,2021-07-05,76,3,87209128,Avenida Paraíba,1029,410550,2,0,2021-07-09T08:08:18
2623,Supermercados Ronqui Japura,2021-07-01,21,18,87225000,Jardim Morada do Sol,0,411240,2,0,2021-07-12T11:35:40
2611,14ª CITRI AGROINDUSTRIAL- Paranavaí,2021-07-09,200,3,87720100,"BR 158, Km 85",0,411840,2,0,2021-07-09T07:50:03
2726,Academia D- Finity Fitness - GUAIRA,2021-07-14,21,59,85980000,Avenida Thomaz Luiz Zeballos,1537,410880,2,0,2021-07-28T13:49:29
2727,Real Lacto - Guaira,2021-07-24,13,49,85980000,"BR - 163, KM 2 SAÍDA PARA MARACAJÚ DOS GAUCHOS",0,410880,2,0,2021-07-28T14:48:11
2795,ASSOCIAÇÃO DE AMPARO AOS IDOSOS ANTÔNIO AYRES DE AGUIRRA,2021-05-20,98,7,,"Av. General Meira, Parque Ouro Verde",2100,410830,2,932,2021-08-13T16:13:29
3057,Escola Municipal Jaguariaiva,2021-07-30,4,39,82600750,Rua José Mazepa,51,410690,2,0,2021-10-06T12:28:10
2752,15ª RS ASSOCIAÇÃO VIDA ESPERANÇA - MANDAGUAÇU,2021-07-26,12,84,87160000,RUA JUVENTINO BARALDI,259,411410,2,0,2021-08-06T14:39:49
2758,Neoortho,2021-05-06,5,58,82025100,Rua Ângelo Domingos Durigan,607,410690,2,0,2021-08-09T11:44:34
3166,AUTO POSTO FAQUINELLO - PRANCHITA,2021-12-06,28,19,85730000,Rodovia PRT 163 - Km 40,0,412035,2,0,2021-12-08T16:19:22
2766,Hospital psiquiatrico de jandaia do sul,2021-08-01,152,2,86900000,Avenida tancredo neves,128,411210,2,0,2021-08-09T15:14:04
3204,ESPAÇO INTEGRAL MASTER - CASCAVEL,2022-01-06,80,7,85813090,Rua Rio Grande do Norte,104,410480,1,760,2022-01-13T10:12:45
2783,Colégio Eleodoro Ébano Pereira - Cascavel,2021-08-01,1550,39,85801020,Rua São Paulo,882,410480,2,0,2021-08-12T07:35:45
2767,ACOUGUE CAVALIN BORA - IRATI,2021-08-01,11,18,84500000,Rua trajano Gracia,0,411070,2,0,2021-08-09T15:53:32
2763,21ªRS Industria de Compensados Sudati,2021-06-07,7,180,84345000,Estr. do Cerne,60,412853,2,0,2021-08-09T13:51:17
2772,CEI Top Kids,2021-06-02,7,224,81050400,Rua Fioravante Slaviero,811,410690,2,0,2021-08-10T12:14:53
3206,UBS LAGOA - IRATI,2022-01-07,24,57,84500000,Rua noe rebesco,0,411070,2,0,2022-01-13T15:50:37
2792,PENITENCIÁRIA ESTADUAL DE FOZ DO IGUAÇU I,2021-04-29,1250,65,,"Rua Mercúrio,  Parque Residencial Três Fronteiras",580,410830,2,1182,2021-08-13T16:04:53
1568,CLÍNICA DE DOENÇAS RENAIS DE SÃO JOSÉ DOS PINHAIS,2021-02-01,6,136,83025120,Rua João Ângelo Cordeiro,976,412550,2,0,
2791,Escola Bom Pastor,2021-02-17,302,39,,"Avenida Florianópolis,  Jardim Lancaster",236,410830,2,0,2021-08-13T16:01:55
2771,Casa de Apoio Fonte de Equilíbrio,2021-06-13,14,104,81210030,Rua José Carolo,752,410690,2,0,2021-08-10T10:24:19
2793,CASA MARIA PORTA DO CÉU (casa lar),2021-05-03,14,142,,"Avenida Curitiba, Jardim Paraná",185,410830,2,166,2021-08-13T16:08:24
2796,CMEI -  RUBEM AZEVEDO ALVES,2021-05-20,139,154,,"R. Jorge Sanwais, 4627 - Jardim São Paulo",4627,410830,2,0,2021-08-13T16:19:34
2799,BIOLABOR LABORATÓRIO,2021-06-24,0,96,,"R. Benjamin Constant, 354 - Centro",354,410830,2,0,2021-08-13T16:28:00
2782,06ª RS BASE SAMU SÃO MATEUS DO SUL ,2021-07-23,22,87,83900000,"Ledy Afonso Roderjan, Vila Buaski",1444,412560,2,0,2021-08-11T17:54:03
2786,15ª RS EMPRESA PASSAFARO - MARINGA,2021-07-01,38,58,87070774,Rua Aluízio Nunes Costa,525,411520,2,0,2021-08-12T13:45:06
2765,Colégio Estadual Pacaembu  - Cascavel,2021-07-26,506,39,85816490,Rua Estácio de Sá,667,410480,2,0,2021-08-09T15:01:40
2753,15ª RS TUG SUSHI RESTAURANTE MARINGÁ,2021-07-30,32,8,,AVENIDA JOAQUIM DUARTE MOLEIRINHO,1732,411520,2,0,2021-08-06T15:55:36
2759,UBS BANDEIRANTES,2021-08-09,40,132,86065180,Rua Serra da Graciosa,700,411370,2,0,2021-08-09T12:20:49
2770,Electroson,2021-07-29,4,116,82305200,Rodovia BR-277 Curitiba-Ponta Grossa,4500,410690,2,0,2021-08-10T10:18:58
2773,CAMINHOS DO PARANA S/A - IRATI,2021-08-04,40,41,84500000,R. Luís Gonçalves Fernando Gomes,130,411070,2,0,2021-08-10T13:09:32
2778,06ª RS- Madeireira Rochembach,2021-07-25,80,141,84600000,"Km 358,8, BR-476 - Ouro Verde",0,412820,2,0,2021-08-11T10:24:03
2794,SUPERMERCADO SUPERPÃO - FRANCISCO BELTRÃO,2021-08-06,106,18,85601000,Avenida Júlio Assis Cavalheiro,0,410840,2,0,2021-08-13T16:17:05
2757,PLANSUL Maio 2021,2021-05-02,8,217,81710000,Rua Francisco Derosso,108,410690,2,0,2021-08-09T11:15:22
2777,Escola Municipal Adolival Pian,2021-07-31,810,39,85816250,Rua Paranaguá,2479,410480,2,0,2021-08-11T08:59:30
2769,15ª RS UPA ZONA NORTE ,2021-08-01,100,57,87035260,Rua Ana Néri,1073,411520,2,0,2021-08-10T09:59:55
2756,Pilão Amidos - Guaira,2021-07-28,22,93,85980000,Rodovia Guaira Oliveira Castro S/N - Zona Rural,0,410880,2,0,2021-08-09T10:28:43
2789,QUALYFLEX FIOS E CABOS - IRATI,2021-08-09,14,228,84500000,Pr 364 km 109 ,0,411070,2,0,2021-08-13T14:10:58
2755,UPA Pinheirinho,2021-06-14,55,182,81150140,Rua Leon Nicolas,2081,410690,2,0,2021-08-09T09:54:32
2781,DULCE S A RIGOR  - IRATI,2021-08-04,3,226,84500000, R. XV de Novembro,234,411070,2,0,2021-08-11T17:02:29
2754,14ªRS UNIDADE DE ACOLHIMENTO CASA SANTO EDUARDO - Terra Rica,2021-08-08,50,7,87890000,"Avenida Santa Catarina, ",1368,412730,2,187,2021-08-09T08:18:34
2787,14ª Colégio Estadual Humberto de Campos - QUERENCIA DO NORTE,2021-08-12,225,39,87930000,Rua João Polini,560,412100,2,0,2021-08-12T13:49:54
2785,15ª RS ASSOCIAÇÃO DOS CONDÔMINOS DO EDIFICIO PORTAL DE ROCHDALE - MARINGA,2021-08-01,22,227,87013050,Rua Santos Dumont,3439,411520,2,0,2021-08-12T13:34:26
2774,18ª RS - GRANJA PRODUÇÃO 03 - SANTO ANTONIO DO PARAÍSO ,2021-08-10,17,138,86315000,FAZENDA SÃO SEBASTIÃO - ESTRADA DO MARABÁ,0,412430,2,0,2021-08-10T15:20:15
2784,18ª RS - ESCOLA NOVA GERAÇÃO / ANDIRÁ,2021-08-11,33,39,86380000,RUA: DESOLINA CORSETTI BONACIN - NOVA ANDIRÁ .,15,410110,2,0,2021-08-12T09:25:58
3163,Clinica Heidelberg fev/21,2021-02-23,4,109,80430050,Rua Padre Agostinho,687,410690,2,0,2021-12-07T11:26:17
2995, Staudt ( construção da Frimesa) ASSIS CHATEUBRIAND,2021-09-03,388,4,85935000,PR 239 KM 594 ZONA INDUSTRIAL,594,410200,2,0,2021-09-24T11:04:39
3146,ALDEIA TEKOHA PORÃ - GUAIRA,2021-11-17,90,63,85980000,"RUA DA FLORESTA, S/N, VILA ALTA",0,410880,2,0,2021-11-23T15:12:02
2790,FUNDAÇÃO JANDIRA AUREA ZILIO,2021-08-01,63,7,85884000,RUA GOIAS,0,411580,2,1024,2021-08-13T14:29:56
3205,OBRA SOCIAL NOSSA SENHORA DA GLORIA - FAZENDA DA ESPERANCA - TOLEDO,2022-01-03,58,222,85900970,"Rodovia Toledo Ouro Verde, S/N KM 10",10,412770,2,0,2022-01-13T11:49:51
2800,COMUNIDADE SAGRADA FAMILIA DOM OLÍVIO AURÉLIO FAZZA,2021-06-16,40,81,,"R. Ângela Aparecida Andrade, 1500 - Jardim Porto Belo",0,410830,2,0,2021-08-13T16:29:34
2802,HOSPITAL MUNICIPAL PADRE GERMANO LAUCK/ UCI,2021-07-11,0,111,,"R. Adoniran Barbosa, 370 - Parque Monjolo",370,410830,2,0,2021-08-13T16:33:40
2801,CMEI CIRANDA DO SABER - DOIS VIZINHOS,2021-08-03,188,154,85660000,"SÃO FRANCISCO XAVIER, RUA PARANA",185,410720,2,0,2021-08-13T16:21:27
3087,16ªRS - Casa da Misericórdia - Apucarana,2021-10-15,104,104,86813455,Estrada Santa Padre Pio,1200,410140,2,0,2021-10-15T17:47:29
3055,Escola Grao Saber,2021-08-08,3,39,82720000,Estrada Guilherme Weigert,265,410690,2,0,2021-10-06T12:25:32
3056,Escola Genesis,2021-08-08,3,39,82510350,Rua Ernesto Piazzetta,82,410690,2,0,2021-10-06T12:26:36
3073,ASSOCIAÇÃO DE AMPARO AOS IDOSOS DE FOZ DO IGUAÇU - LAR DOS VELHINHOS,2021-10-08,98,7,,"Av. General Meira,0 - Parque Ouro Verde",2100,410830,2,0,2021-10-13T10:09:33
2958,15ª RS IRMANDADE SANTA CASA DE MISERICORDIA DE MARINGA,2021-09-01,1700,111,,Rua Santos Dumont ,555,411520,2,0,2021-09-17T14:51:19
3067,ILPI - Longevus - Setembro / Outubro,2021-09-13,88,7,84016300,Rua Visconde de Baraúna,1010,411990,1,1081,2021-10-08T15:17:25
3149,11ª RS - Casa Lar Infantil Miriã,2021-11-17,25,84,87300970,Rodovia BR 487 km 166 - Area Rural,0,410430,2,0,2021-11-26T17:45:36
2252,02ª RMS - ESCOLA MUNICIPAL JOSE BRUNETTI-  PREFEITURA MUNICIPAL DE PINHAIS,2021-05-15,46,39,83320270,Rua Malásia,385,411915,2,0,
3228,18ª RS - LAR SÃO VICENTE DE PAULA - RIBEIRÃO DO PINHAL (SURTO 5),2022-01-17,67,7,86490000,RUA: FREDERICO OZANAN 2 - VILA ALMEIDA,0,412190,1,1101,2022-01-17T15:34:10
3243,HOSPITAL NOSSA SENHORA DA SAUDE,2022-01-06,219,111,,,0,412410,1,0,2022-01-18T15:29:33
2912,6ª RS - ESCOLA JOSÉ DE ANCHIETA - UVA,2021-09-09,415,39,84600185,Praça Coronel Amazonas,0,412820,2,0,2021-09-09T14:16:04
2913,6ª RS COLÉGIO ESTADUAL TÚLIO DE FRANCA,2021-09-09,690,39,84600320,Avenida Manoel Ribas,0,412820,2,0,2021-09-09T14:18:06
2919,CANEI FRUTAS - FRANCISCO BELTRÃO,2021-08-26,20,135,85601400,Avenida Dom Agostinho José Sartori,0,410840,2,0,2021-09-10T07:40:06
2920,CENTRO ODONTOLÓGICO CANGO - FRANCISCO BELTRÃO,2021-08-29,24,2,85604200,Rua São João - Guanabara,685,410840,2,0,2021-09-10T07:46:28
2921,COLÉGIO TELMO OCTÁVIO MULLER - MARMELEIRO,2021-08-30,280,39,85615000,Rua Inácio Felipe - Centro,700,411540,2,0,2021-09-10T08:16:15
2925,ALUBRIL - MARMELEIRO,2021-08-12,11,107,85615000,Rua Vinte e Dois,550,411540,2,0,2021-09-10T11:19:16
2922,CMEI Eucaliptos,2021-08-04,9,39,81770550,Rua Salvador Evangelista,157,410690,2,0,2021-09-10T10:11:09
3262,POLÍCIA MILITAR 3° PELOTÃO DE GUAÍRA,2022-01-14,25,13,85980000,Rua Achiles Vendruscolo - JARDIM AMÉRICA,154,410880,1,0,2022-01-21T09:56:42
3278,VIGILANCIA EM SAÚDE - TOLEDO,2022-01-13,36,87,85906370,Avenida José João Muraro,1208,412770,1,0,2022-01-24T11:04:31
2982,16ªRS Serviço de Hemodinâmica de Arapongas,2021-09-11,22,2,86702410,Rod PR218 s/n Km01 - HONPAR,1,410150,2,0,2021-09-22T15:53:16
3285,14ª RS - Fabrica de costura VSA  - Querência do Norte,2022-01-24,90,170,87930000,Av. Norman Prochet,1257,412100,1,0,2022-01-24T15:41:37
3286,05RS - AATIP-  Associacao de Apoio A Terceira Idade de Pitanga,2022-01-12,20,7,85200000,Rua Deputado Francisco Costa,260,411960,1,0,2022-01-24T15:45:13
3287,SILVANA K. DE PAULA - CLINICA DE PERMANENCIA PARA IDOSOS - MARECHAL CANDIDO RONDON,2022-01-14,28,7,85960000,RUA PARANA,450,411460,1,999,2022-01-24T15:56:07
3288, Serviço de Acolhimento em República para Idosos - CASCAVEL,2022-01-21,33,7,,Rua Tomaz Edison,1098,410480,1,765,2022-01-25T07:42:23
3017,SICREDI -TOLEDO,2021-09-20,38,188,85900110,Rua Raimundo Leonardi,1432,412770,2,0,2021-09-29T11:35:09
3018,PHARMADERM - TOLEDO,2021-09-22,19,51,85900005,Rua Barão do Rio Branco,1343,412770,2,0,2021-09-29T11:46:08
3290,ILPI APA LAR DOS IDOSOS TOLEDO,2022-01-21,28,7,85906370,Avenida José João Muraro,558,412770,1,1150,2022-01-25T11:42:23
3289,22ªRS - Unidade de Acolhimento Recanto  dos Velhinho do Lar Santo Antonio - Ivaiporã,2022-01-24,70,7,86870000,Rua Poços de Caldas,675,411150,1,954,2022-01-25T11:24:43
3291,SURTO BOMPEL INDUSTRA DE CALCADOS LTDA - TOLEDO,2022-01-13,257,97,85901170,Rua Luiz Segundo Rossoni,539,412770,1,0,2022-01-25T13:28:31
3292,HOSPITAL DE CARIDADE SAO FRANCISCO DE ASSIS  - RIO AZUL,2022-01-19,50,111,84560000,R. Cel. Hortêncio Martins de Mello,78,412200,1,0,2022-01-25T13:57:21
3293,ESF 01 CENTRO DE SAUDE - MALLET,2022-01-19,20,57,84570000,RUA VICENTE MACHADO,635,411390,1,0,2022-01-25T13:58:39
749,USINA SANTA TEREZINHA - TAPEJARA 2,2020-11-06,1815,33,87430000,"RODOVIA PR 323, KM 258",0,412680,2,0,
2951,15ª RS ABRIGO PROVISÓRIO MUNICIPAL PARA ADOLESCENTES - MARINGA,2021-09-02,40,84,87040310,"Rua Virgínia, VILA MORANGUEIRA",41,411520,2,0,2021-09-16T15:06:29
2959,15ª RS UBS QUEBEC/UPA CNES 2586347,2021-08-20,133,57,87023400,Rua Professora Letícia de Paula Molinari,0,411520,2,0,2021-09-17T14:53:09
2947,ELETROMATIK MONTAGEM ELETRICA E AUTOMACAO INDUSTRIAL EIRELLI - TOLEDO,2021-08-27,50,5,85905040,Rua Barão do Rio Branco,4555,412770,2,0,2021-09-16T13:12:13
3065,22ªRS - Evento Chácara Recanto - Godoy Moreira,2021-10-05,50,11,86938000,Água da Borboleta,0,410855,2,0,2021-10-08T15:03:11
3319,02 RSM Unidade Básica de Saúde Dr Silvio Roberto Skraba,2022-01-05,60,57,83706130,"Rua Andorinha, 169",0,410180,1,0,2022-01-26T15:38:49
3321,02ª RSM Prefeitura Municipal de Pinhais Guarda Municipal,2022-01-13,70,125,83323370,"Rua América do Sul, 23",0,411915,1,0,2022-01-26T15:44:53
3207,ACADEMIA WINTX - TEIXEIRA SOARES,2022-01-09,10,59,84530000,R JOAO RIBEIRO DOS REIS,270,412700,2,0,2022-01-13T16:10:54
3064,COLÉGIO ALFA - FRANCISCO BELTRÃO,2021-09-14,63,39,85605310,Rua Brasília,660,410840,2,0,2021-10-07T14:09:26
3059,14ª RS - OBF Armações - Santo Antonio do Caiuá,2021-10-06,23,22,87730000,TV esporte,70,412420,2,0,2021-10-06T16:48:01
3058,14ª Colégio Princesa Isabel - Marilena,2021-10-06,635,39,87960000,Dante Pasqualeto,1141,411500,2,0,2021-10-06T13:53:35
3060,COLEGIO ESTADUAL TRAJANO GRACIA MATUTINO - IRATI,2021-10-01,173,39,84500000,Rua trajano Gracia,0,411070,2,0,2021-10-06T17:17:39
3088,IFAD - IMBITUVA,2021-10-13,42,39,84430000,"RUA TANCREDO DE ALMEIDA NEVES, CENTRO",251,411010,2,0,2021-10-18T09:10:44
3079,DEPAVEL - IRATI,2021-10-06,21,9,84500000,R. Padre Píres,144,411070,2,0,2021-10-14T11:15:12
3089,ESCOLA PROJETO 21,2021-05-11,8,39,80740100,Rua Hugo Kinzelmann,383,410690,2,0,2021-10-18T12:02:54
3063,Colegio Bom Jesus Agua Verde,2021-05-13,34,39,80620400,Rua Nestor Victor,910,410690,2,0,2021-10-07T12:13:03
3061,Casa de Repouso Gileade,2021-10-03,37,7,,Avenida Parati,1950,410830,2,0,2021-10-07T11:53:15
3068,LAR DOS IDOSOS DE PALMAS -CARITAS DIOCESANA,2021-09-30,38,7,85555000,RUA DR. ELPIDIO ARAÚJO DE PERPÉTUO,543,411760,2,0,2021-10-08T15:20:34
2829,ENGEPROCONS  - IRATI,2021-08-11,131,4,84500000,Av. Expedicionário João Protzek,2900,411070,2,0,2021-08-18T13:38:45
2848,06ª RS Panificadora Sabrina,2021-08-23,5,30,83900000,Rua Barão do Rio Branco,1330,412560,2,0,2021-08-23T15:22:53
2822,Colégio Centro Universitário da Fundação Assis Gurgacz - CASCAVEL,2021-08-14,908,39,85806095,Avenida das Torres,500,410480,2,0,2021-08-17T14:18:26
2824,Colégio Estadual Jardim Santa Felicidade - Cascavel,2021-08-11,860,39,85803440,Rua Cabo José Hermito de Sá,961,410480,2,0,2021-08-17T15:39:35
2683,RETIFICA DE MOTORES MAFFESSONI - FRANCISCO BELTRÃO,2021-06-16,55,98,85601820,RUA SANTO FREGONESE,1879,410840,2,0,2021-07-21T14:52:22
2308,MORENA ROSA INDIANOPOLIS,2021-05-27,61,170,87235000,Rua Luiz Ziviani SN,0,411040,2,0,
2643,COAMO AGROINDUSTRIAL COOPARETIVA - TOLEDO,2021-05-23,79,3,85903590,Avenida Ministro Cirne Lima,1661,412770,2,0,2021-07-14T08:18:39
2658,CELMA DE ASSIS ROSSATO & CIA LTDA - TERRA ROXA,2021-07-01,253,46,85990000,Av. Leonor D Held ,91,412740,2,0,2021-07-16T07:41:26
2659,Escola Municipal dona Leopoldina - QUATRO PONTES,2021-06-26,45,39,85940000,R. Cruz Alta,609,412085,2,0,2021-07-16T09:00:19
2693,DIBAMBINI STORE -EIRELI - TOLEDO,2021-07-15,7,117,85900020,Rua Almirante Barroso,2547,412770,2,0,2021-07-22T15:06:52
2697,PERFECT BEAUTY - MATCH HAIR  LTDA - TOLEDO,2021-07-16,9,52,85905390,Rua Haroldo Hamilton,478,412770,2,0,2021-07-22T16:49:10
2823,Universidade Estadual do Centro Oeste - Unioeste - Cascavel,2021-08-12,3403,77,85819110,Rua Universitária,1475,410480,2,0,2021-08-17T14:19:32
2827,Forquimica16RS,2021-08-16,102,135,86890000,Avenida Brasil,2420,410380,2,0,2021-08-18T08:29:53
2821,Residencia Terapeutica Boqueirao,2021-06-01,16,221,81630170,Rua Irmã Flávia Borlet,260,410690,2,0,2021-08-17T09:02:26
2844,CASCAVEL - F.A KUSS e ADI OTTO LTDA,2021-08-12,82,7,85813090,Rua Rio Grande do Norte,104,410480,2,760,2021-08-23T08:54:59
2937,J P DISTRIBUIDORA - MARMELEIRO,2021-09-03,19,105,85615000,Rodovia Marginal Javert Ribeiro Leal - Industrial,1881,411540,2,0,2021-09-13T16:15:57
2798,CADEIA PÚBLICA LAUDEMIR NEVES ,2021-06-22,374,60,,"Rua Netuno, 182 - Parque Três Fronteiras",182,410830,2,1180,2021-08-13T16:25:10
2710,21º RS - ESTEL - PROJETO PUMA - TELEMACO BORBA,2021-07-25,10,4,84350000,PROJETO PUMA II - ORTIGUEIRA,0,412710,2,0,2021-07-27T16:01:35
2797,PRODUTEL MATERIAIS ELÉTRICO E ENERGIA FOTOVOLTÁICA,2021-05-24,31,58,,"Av. José Maria de Brito, 1357 - Jardim Central",1357,410830,2,0,2021-08-13T16:22:08
2845,11ª RS ATENDE FESTA  E CIA,2021-08-18,24,166,85440000,RUA COSTA E SILVA,1221,412800,2,0,2021-08-23T09:40:06
2803,HOSPITAL MUNICIPAL PADRE GERMANO LAUCK/ ENFERMARIA COVID,2021-07-23,0,111,,"R. Adoniran Barbosa, 370 - Parque Monjolo",370,410830,2,0,2021-08-13T16:35:10
2826,UNIDADE DE ACOLHIMENTO LAR SÃO JOSÉ - GUAIRA,2021-08-12,45,7,85980000,Rua da Floresta,82,410880,2,937,2021-08-17T16:11:46
2836,Neuroconcept,2021-07-30,11,109,80620140,Rua Romédio Dorigo,125,410690,2,0,2021-08-19T08:53:21
2819,UBS SANTIAGO - ROLANDIA,2021-08-03,20,87,86606046,Rua Alice Rocha,160,412240,2,0,2021-08-16T15:41:41
2834,Câmara Municipal De Assis Chateaubriand,2021-08-04,23,75,85920000,Rua João Pessoa - jardim América ,104,410200,2,0,2021-08-19T07:51:53
2830,Associação beneficente Lar da fraternidade - Palotina,2021-08-13,51,7,85950000,rua 21 de abril,2649,411790,2,1038,2021-08-18T13:52:50
2820,PATRANSCON PATIO - IRATI,2021-08-04,20,228,84500000,RUA ANTONIO CAVALIN,623,411070,2,0,2021-08-16T16:25:22
