table_name,column_name,udt_name
qrtz_job_details,job_group,varchar
qrtz_job_details,job_data,bytea
qrtz_job_details,requests_recovery,bool
qrtz_job_details,is_update_data,bool
qrtz_job_details,is_nonconcurrent,bool
qrtz_job_details,is_durable,bool
qrtz_job_details,job_name,varchar
qrtz_job_details,sched_name,varchar
qrtz_job_details,description,varchar
qrtz_locks,sched_name,varchar
qrtz_locks,lock_name,varchar
qrtz_paused_trigger_grps,trigger_group,varchar
qrtz_paused_trigger_grps,sched_name,varchar
qrtz_scheduler_state,sched_name,varchar
qrtz_scheduler_state,checkin_interval,int8
qrtz_scheduler_state,last_checkin_time,int8
qrtz_scheduler_state,instance_name,varchar
qrtz_simple_triggers,trigger_group,varchar
qrtz_simple_triggers,trigger_name,varchar
qrtz_simple_triggers,sched_name,varchar
qrtz_simple_triggers,repeat_count,int8
qrtz_simple_triggers,repeat_interval,int8
qrtz_simple_triggers,times_triggered,int8
qrtz_simprop_triggers,trigger_group,varchar
qrtz_simprop_triggers,str_prop_2,varchar
qrtz_simprop_triggers,str_prop_1,varchar
qrtz_simprop_triggers,long_prop_2,int8
qrtz_simprop_triggers,bool_prop_1,bool
qrtz_simprop_triggers,int_prop_1,int4
qrtz_simprop_triggers,bool_prop_2,bool
qrtz_simprop_triggers,sched_name,varchar
qrtz_simprop_triggers,trigger_name,varchar
qrtz_simprop_triggers,str_prop_3,varchar
qrtz_simprop_triggers,dec_prop_1,numeric
qrtz_simprop_triggers,dec_prop_2,numeric
qrtz_simprop_triggers,int_prop_2,int4
qrtz_simprop_triggers,long_prop_1,int8
qrtz_triggers,start_time,int8
qrtz_triggers,calendar_name,varchar
qrtz_triggers,trigger_type,varchar
qrtz_triggers,trigger_state,varchar
qrtz_triggers,description,varchar
qrtz_triggers,job_group,varchar
qrtz_triggers,job_name,varchar
qrtz_triggers,trigger_group,varchar
qrtz_triggers,trigger_name,varchar
qrtz_triggers,sched_name,varchar
qrtz_triggers,end_time,int8
qrtz_triggers,misfire_instr,int2
qrtz_triggers,job_data,bytea
qrtz_triggers,priority,int4
qrtz_triggers,prev_fire_time,int8
qrtz_triggers,next_fire_time,int8
query,query_hash,bytea
query,query,text
query,average_execution_time,int4
query_cache,results,bytea
query_cache,query_hash,bytea
query_cache,updated_at,timestamptz
query_execution,database_id,int4
query_execution,started_at,timestamptz
query_execution,id,int4
query_execution,pulse_id,int4
query_execution,dashboard_id,int4
query_execution,hash,bytea
query_execution,error,text
query_execution,running_time,int4
query_execution,result_rows,int4
query_execution,native,bool
query_execution,card_id,int4
query_execution,executor_id,int4
query_execution,context,varchar
raca_cor,raca_cor,varchar
raca_cor,id,int4
raiox_torax,id,int4
raiox_torax,raiox_torax,varchar
redcap,nordeste_uf,float8
redcap,dt_notifica,text
redcap,sus,text
redcap,cpf,text
redcap,nome,text
redcap,dt_nasc,text
redcap,mae,text
redcap,outra_nacionalidade,text
redcap,pais_resid,text
redcap,regiao_resid,text
redcap,municipio_resid,text
redcap,tel_paciente,text
redcap,endereco,text
redcap,cep_resid,text
redcap,dt_febre,text
redcap,outros_sintomas,text
redcap,outros_sinais,text
redcap,nome_hospit,text
redcap,data_hospit,text
redcap,data_alta,text
redcap,data_isola,text
redcap,data_ida_wuhan,text
redcap,data_volta_wuhan,text
redcap,outro_local_descritivo,text
redcap,data_ida_outro,text
redcap,data_volta_outro,text
redcap,deslocamento,text
redcap,data_chegada_brasil,text
redcap,local_contato_outro,text
redcap,local_contato_outro2,text
redcap,fonte,text
redcap,unidade_saude_exp_dados,text
redcap,ocupacao_outros,text
redcap,unidade_not,text
redcap,nome_not,text
redcap,prof_not,text
redcap,telefone_notificador,text
redcap,email_notificador,text
redcap,nome_lab,text
redcap,data_coleta,text
redcap,dt_result,text
redcap,data_recebe_amostra,text
redcap,dt_receb_lrn,text
redcap,dt_result_lrn,text
redcap,dt_encerra,text
redcap,dt_obito,float8
redcap,obito,float8
redcap,classi_fim,float8
redcap,criterio,int8
redcap,auto_clas_final,int8
redcap,class_lab,int8
redcap,outro_v_rus_metagen,float8
redcap,result_metagen,float8
redcap,local_metagenomica,float8
redcap,dt_result_metagen,float8
redcap,enviou_metagen,float8
redcap,res_ncov,float8
redcap,outro_especific_4,float8
redcap,result_lrn_2,float8
redcap,outro_especific_3,float8
redcap,result_lrn,float8
redcap,qual_lrn,float8
redcap,outro_especific_2,float8
redcap,result_lacen_2,float8
redcap,outro_especific,float8
redcap,result_lacen,float8
redcap,tempo_resultado,float8
redcap,coletou_amostra,float8
redcap,class_previa,int8
redcap,latitude,float8
redcap,longitude,float8
redcap,munnot,float8
redcap,munic_go_not,float8
redcap,munic_df_not,float8
redcap,munic_mt_not,float8
redcap,munic_ms_not,float8
redcap,munic_rs_not,float8
redcap,munic_sc_not,float8
redcap,munic_pr_not,float8
redcap,munic_sp_not,float8
redcap,munic_rj_not,float8
redcap,munic_es_not,float8
redcap,munic_mg_not,float8
redcap,munic_ba_not,float8
redcap,munic_se_not,float8
redcap,munic_al_not,float8
redcap,munic_pe_not,float8
redcap,munic_pb_not,float8
redcap,munic_rn_not,float8
redcap,munic_ce_not,float8
redcap,munic_pi_not,float8
redcap,munic_ma_not,float8
redcap,munic_to_not,float8
redcap,munic_ap_not,float8
redcap,munic_pa_not,float8
redcap,munic_rr_not,float8
redcap,munic_am_not,float8
redcap,munic_ac_not,float8
redcap,munic_ro_not,float8
redcap,ufnot,float8
redcap,estado,float8
redcap,origem_not,float8
redcap,contato_animais,float8
redcap,ocupacao,float8
redcap,exposicao_unidade_saude,float8
redcap,local_contato_confirm___5,int8
redcap,local_contato_confirm___4,int8
redcap,local_contato_confirm___3,int8
redcap,local_contato_confirm___2,int8
redcap,local_contato_confirm___1,int8
redcap,contato_confirm,float8
redcap,local_contato___5,int8
redcap,local_contato___4,int8
redcap,local_contato___3,int8
redcap,local_contato___2,int8
redcap,local_contato___1,int8
redcap,contato_suspeito,float8
redcap,contato,float8
redcap,viagem_outro_local,float8
redcap,wuhan,float8
redcap,viagem,float8
redcap,amostra,float8
redcap,sit_saude,float8
redcap,vent_mec,float8
redcap,hospit,float8
redcap,morbidades___9,int8
redcap,morbidades___8,int8
redcap,morbidades___7,int8
redcap,morbidades___6,int8
redcap,morbidades___5,int8
redcap,morbidades___4,int8
redcap,morbidades___3,int8
redcap,morbidades___2,int8
redcap,morbidades___1,int8
redcap,temperatura,float8
redcap,sinais___9,int8
redcap,sinais___8,int8
redcap,sinais___7,int8
redcap,sinais___6,int8
redcap,sinais___5,int8
redcap,sinais___4,int8
redcap,sinais___3,int8
redcap,sinais___2,int8
redcap,sinais___1,int8
redcap,remedio,float8
redcap,sintomas___12,int8
redcap,sintomas___24,int8
redcap,sintomas___23,int8
redcap,sintomas___22,int8
redcap,sintomas___21,int8
redcap,sintomas___20,int8
redcap,sintomas___19,int8
redcap,sintomas___18,int8
redcap,sintomas___17,int8
redcap,sintomas___16,int8
redcap,sintomas___15,int8
redcap,sintomas___14,int8
redcap,sintomas___13,int8
redcap,sintomas___11,int8
redcap,sintomas___10,int8
redcap,sintomas___9,int8
redcap,sintomas___8,int8
redcap,sintomas___7,int8
redcap,sintomas___6,int8
redcap,sintomas___5,int8
redcap,sintomas___4,int8
redcap,sintomas___3,int8
redcap,sintomas___2,int8
redcap,sintomas___1,int8
redcap,munres,float8
redcap,munic_df,float8
redcap,munic_go,float8
redcap,munic_mt,float8
redcap,munic_ms,float8
redcap,munic_rs,float8
redcap,munic_sc,float8
redcap,munic_pr,float8
redcap,munic_sp,float8
redcap,munic_rj,float8
redcap,munic_es,float8
redcap,munic_mg,float8
redcap,munic_ba,float8
redcap,munic_se,float8
redcap,munic_al,float8
redcap,munic_pe,float8
redcap,munic_pb,float8
redcap,munic_rn,float8
redcap,munic_ce,float8
redcap,munic_pi,float8
redcap,munic_ma,float8
redcap,munic_to,float8
redcap,munic_ap,float8
redcap,munic_pa,float8
redcap,munic_rr,float8
redcap,munic_am,float8
redcap,munic_ac,float8
redcap,munic_ro,float8
redcap,uf_resiid,float8
redcap,centro_oeste_uf,float8
redcap,sul_uf,float8
redcap,sudeste_uf,float8
redcap,norte_uf,float8
redcap,regiao_res,float8
redcap,resid_brasil,float8
redcap,nacionalidade,float8
redcap,fxetaria,float8
redcap,idade,float8
redcap,trimestre,float8
redcap,gestante,float8
redcap,sexo,float8
redcap,dag,float8
redcap,record_id,int8
referential_constraints,update_rule,varchar
referential_constraints,match_option,varchar
referential_constraints,constraint_name,name
referential_constraints,delete_rule,varchar
referential_constraints,unique_constraint_catalog,name
referential_constraints,unique_constraint_schema,name
referential_constraints,unique_constraint_name,name
referential_constraints,constraint_catalog,name
referential_constraints,constraint_schema,name
regional,no_regional,varchar
regional,co_macro_reg,varchar
regional,co_regional,varchar
report_card,cache_ttl,int4
report_card,id,int4
report_card,enable_embedding,bool
report_card,embedding_params,text
report_card,public_uuid,bpchar
report_card,creator_id,int4
report_card,visualization_settings,text
report_card,archived,bool
report_card,result_metadata,text
report_card,updated_at,timestamptz
report_card,created_at,timestamptz
report_card,dataset_query,text
report_card,collection_position,int2
report_card,table_id,int4
report_card,made_public_by_id,int4
report_card,display,varchar
report_card,description,text
report_card,query_type,varchar
report_card,name,varchar
report_card,collection_id,int4
report_card,database_id,int4
report_cardfavorite,card_id,int4
report_cardfavorite,owner_id,int4
report_cardfavorite,id,int4
report_cardfavorite,updated_at,timestamptz
report_cardfavorite,created_at,timestamptz
report_dashboard,public_uuid,bpchar
report_dashboard,embedding_params,text
report_dashboard,archived,bool
report_dashboard,name,varchar
report_dashboard,description,text
report_dashboard,caveats,text
report_dashboard,show_in_getting_started,bool
report_dashboard,points_of_interest,text
report_dashboard,updated_at,timestamptz
report_dashboard,creator_id,int4
report_dashboard,id,int4
report_dashboard,created_at,timestamptz
report_dashboard,collection_position,int2
report_dashboard,enable_embedding,bool
report_dashboard,parameters,text
report_dashboard,made_public_by_id,int4
report_dashboard,collection_id,int4
report_dashboard,position,int4
report_dashboardcard,created_at,timestamptz
report_dashboardcard,card_id,int4
report_dashboardcard,sizeY,int4
report_dashboardcard,dashboard_id,int4
report_dashboardcard,updated_at,timestamptz
report_dashboardcard,id,int4
report_dashboardcard,col,int4
report_dashboardcard,sizeX,int4
report_dashboardcard,row,int4
report_dashboardcard,parameter_mappings,text
report_dashboardcard,visualization_settings,text
resultado,resultado,varchar
resultado,id,int4
resultado_gal_script,data_nascimento_notifica,bpchar
resultado_gal_script,id_resultado_gal_script,int8
resultado_gal_script,ficha_id,int4
resultado_gal_script,data_cadastro,timestamp
resultado_gal_script,classificacao_final,int4
resultado_gal_script,resultado,int4
resultado_gal_script,data_coleta,date
resultado_gal_script,data_liberacao,date
resultado_gal_script,criterio_classificacao,int4
resultado_gal_script,requisicao,bpchar
resultado_gal_script,nome_gal,bpchar
resultado_gal_script,nome_mae_gal,bpchar
resultado_gal_script,data_nascimento_gal,bpchar
resultado_gal_script,nome_notifica,bpchar
resultado_gal_script,nome_mae_notifica,bpchar
resultado_gal_script,descricao,text
resultado_gal_script,sexo_notifica,bpchar
resultado_gal_script,sexo_gal,bpchar
resultado_gal_script_qrcode,nome_gal,bpchar
resultado_gal_script_qrcode,classificacao_final,int4
resultado_gal_script_qrcode,sexo_gal,bpchar
resultado_gal_script_qrcode,criterio_classificacao,int4
resultado_gal_script_qrcode,data_liberacao,date
resultado_gal_script_qrcode,data_coleta,date
resultado_gal_script_qrcode,data_nascimento_gal,bpchar
resultado_gal_script_qrcode,resultado,int4
resultado_gal_script_qrcode,id_resultado_gal_script_qrcode,int4
resultado_gal_script_qrcode,data_cadastro,timestamp
resultado_gal_script_qrcode,requisicao,bpchar
resultado_gal_script_qrcode,nome_mae_gal,bpchar
resultado_gal_sivep,data_liberacao,date
resultado_gal_sivep,ficha_id,bpchar
resultado_gal_sivep,requisicao,bpchar
resultado_gal_sivep,rash_paciente,bpchar
resultado_gal_sivep,data_coleta,date
resultado_gal_sivep,resultado,int4
resultado_gal_sivep,data_cadastro,date
resultado_gal_sivep,classificacao_final,int4
resultado_gal_sivep,id_resultado_gal_sivep,int8
resultados_gal,metodo,int4
resultados_gal,nome_unidade,bpchar
resultados_gal,resultado,int4
resultados_gal,nu_endereco,bpchar
resultados_gal,nu_telefone,bpchar
resultados_gal,rash_paciente,bpchar
resultados_gal,co_pais,int4
resultados_gal,no_paciente,bpchar
resultados_gal,exame,int4
resultados_gal,requisicao,bpchar
resultados_gal,data_liberacao,date
resultados_gal,lab_executor,bpchar
resultados_gal,co_municipio,bpchar
resultados_gal,no_bairro,bpchar
resultados_gal,nu_cep,bpchar
resultados_gal,co_seq_exame,bpchar
resultados_gal,data_recebimento,date
resultados_gal,data_coleta,date
resultados_gal,sexo,int4
resultados_gal,cnes_municipio,bpchar
resultados_gal,co_etnia,int4
resultados_gal,co_cnes,bpchar
resultados_gal,cpf_paciente,bpchar
resultados_gal,data_cadastro,date
resultados_gal,no_mae,bpchar
resultados_gal,no_logradouro,bpchar
resultados_gal,nu_cns,bpchar
resultados_gal,dt_nascimento,date
resultados_gal_default,nome_unidade,bpchar
resultados_gal_default,co_municipio,bpchar
resultados_gal_default,nu_cns,bpchar
resultados_gal_default,nu_endereco,bpchar
resultados_gal_default,no_bairro,bpchar
resultados_gal_default,exame,int4
resultados_gal_default,no_logradouro,bpchar
resultados_gal_default,rash_paciente,bpchar
resultados_gal_default,data_liberacao,date
resultados_gal_default,data_coleta,date
resultados_gal_default,data_recebimento,date
resultados_gal_default,requisicao,bpchar
resultados_gal_default,metodo,int4
resultados_gal_default,nu_telefone,bpchar
resultados_gal_default,data_cadastro,date
resultados_gal_default,lab_executor,bpchar
resultados_gal_default,co_seq_exame,bpchar
resultados_gal_default,dt_nascimento,date
resultados_gal_default,no_paciente,bpchar
resultados_gal_default,nu_cep,bpchar
resultados_gal_default,no_mae,bpchar
resultados_gal_default,co_cnes,bpchar
resultados_gal_default,resultado,int4
resultados_gal_default,co_pais,int4
resultados_gal_default,sexo,int4
resultados_gal_default,cnes_municipio,bpchar
resultados_gal_default,co_etnia,int4
resultados_gal_default,cpf_paciente,bpchar
resultados_gal_old,lab_executor,bpchar
resultados_gal_old,resultado,int4
resultados_gal_old,nu_endereco,bpchar
resultados_gal_old,rash_paciente,bpchar
resultados_gal_old,nome_unidade,bpchar
resultados_gal_old,cnes_municipio,bpchar
resultados_gal_old,co_cnes,bpchar
resultados_gal_old,nu_cep,bpchar
resultados_gal_old,nu_telefone,bpchar
resultados_gal_old,no_logradouro,bpchar
resultados_gal_old,no_bairro,bpchar
resultados_gal_old,co_municipio,bpchar
resultados_gal_old,cpf_paciente,bpchar
resultados_gal_old,no_mae,bpchar
resultados_gal_old,no_paciente,bpchar
resultados_gal_old,co_seq_exame,bpchar
resultados_gal_old,requisicao,bpchar
resultados_gal_old,dt_nascimento,date
resultados_gal_old,data_coleta,date
resultados_gal_old,data_recebimento,date
resultados_gal_old,data_liberacao,date
resultados_gal_old,exame,int4
resultados_gal_old,metodo,int4
resultados_gal_old,nu_cns,bpchar
resultados_gal_old,co_etnia,int4
resultados_gal_old,data_cadastro,date
resultados_gal_old,sexo,int4
resultados_gal_old,co_pais,int4
resultados_gal_p202101,no_bairro,bpchar
resultados_gal_p202101,sexo,int4
resultados_gal_p202101,co_etnia,int4
resultados_gal_p202101,co_pais,int4
resultados_gal_p202101,resultado,int4
resultados_gal_p202101,dt_nascimento,date
resultados_gal_p202101,data_cadastro,date
resultados_gal_p202101,metodo,int4
resultados_gal_p202101,exame,int4
resultados_gal_p202101,data_liberacao,date
resultados_gal_p202101,data_recebimento,date
resultados_gal_p202101,requisicao,bpchar
resultados_gal_p202101,data_coleta,date
resultados_gal_p202101,lab_executor,bpchar
resultados_gal_p202101,co_seq_exame,bpchar
resultados_gal_p202101,no_paciente,bpchar
resultados_gal_p202101,rash_paciente,bpchar
resultados_gal_p202101,nome_unidade,bpchar
resultados_gal_p202101,cnes_municipio,bpchar
resultados_gal_p202101,co_cnes,bpchar
resultados_gal_p202101,no_mae,bpchar
resultados_gal_p202101,cpf_paciente,bpchar
resultados_gal_p202101,co_municipio,bpchar
resultados_gal_p202101,nu_cns,bpchar
resultados_gal_p202101,nu_cep,bpchar
resultados_gal_p202101,nu_telefone,bpchar
resultados_gal_p202101,nu_endereco,bpchar
resultados_gal_p202101,no_logradouro,bpchar
resultados_gal_p202102,lab_executor,bpchar
resultados_gal_p202102,metodo,int4
resultados_gal_p202102,sexo,int4
resultados_gal_p202102,co_seq_exame,bpchar
resultados_gal_p202102,data_coleta,date
resultados_gal_p202102,data_cadastro,date
resultados_gal_p202102,requisicao,bpchar
resultados_gal_p202102,no_mae,bpchar
resultados_gal_p202102,dt_nascimento,date
resultados_gal_p202102,exame,int4
resultados_gal_p202102,data_recebimento,date
resultados_gal_p202102,resultado,int4
resultados_gal_p202102,no_paciente,bpchar
resultados_gal_p202102,data_liberacao,date
resultados_gal_p202102,co_etnia,int4
resultados_gal_p202102,rash_paciente,bpchar
resultados_gal_p202102,nome_unidade,bpchar
resultados_gal_p202102,cnes_municipio,bpchar
resultados_gal_p202102,co_cnes,bpchar
resultados_gal_p202102,nu_cep,bpchar
resultados_gal_p202102,nu_telefone,bpchar
resultados_gal_p202102,nu_endereco,bpchar
resultados_gal_p202102,no_logradouro,bpchar
resultados_gal_p202102,no_bairro,bpchar
resultados_gal_p202102,nu_cns,bpchar
resultados_gal_p202102,co_municipio,bpchar
resultados_gal_p202102,co_pais,int4
resultados_gal_p202102,cpf_paciente,bpchar
resultados_gal_p202103,no_paciente,bpchar
resultados_gal_p202103,data_cadastro,date
resultados_gal_p202103,metodo,int4
resultados_gal_p202103,exame,int4
resultados_gal_p202103,data_liberacao,date
resultados_gal_p202103,dt_nascimento,date
resultados_gal_p202103,data_recebimento,date
resultados_gal_p202103,data_coleta,date
resultados_gal_p202103,requisicao,bpchar
resultados_gal_p202103,lab_executor,bpchar
resultados_gal_p202103,co_seq_exame,bpchar
resultados_gal_p202103,no_mae,bpchar
resultados_gal_p202103,cpf_paciente,bpchar
resultados_gal_p202103,rash_paciente,bpchar
resultados_gal_p202103,nome_unidade,bpchar
resultados_gal_p202103,cnes_municipio,bpchar
resultados_gal_p202103,co_cnes,bpchar
resultados_gal_p202103,nu_cep,bpchar
resultados_gal_p202103,nu_telefone,bpchar
resultados_gal_p202103,nu_endereco,bpchar
resultados_gal_p202103,no_logradouro,bpchar
resultados_gal_p202103,no_bairro,bpchar
resultados_gal_p202103,nu_cns,bpchar
resultados_gal_p202103,co_municipio,bpchar
resultados_gal_p202103,resultado,int4
resultados_gal_p202103,co_pais,int4
resultados_gal_p202103,sexo,int4
resultados_gal_p202103,co_etnia,int4
resultados_gal_p202104,nu_telefone,bpchar
resultados_gal_p202104,nu_endereco,bpchar
resultados_gal_p202104,data_recebimento,date
resultados_gal_p202104,resultado,int4
resultados_gal_p202104,data_liberacao,date
resultados_gal_p202104,exame,int4
resultados_gal_p202104,co_pais,int4
resultados_gal_p202104,sexo,int4
resultados_gal_p202104,co_etnia,int4
resultados_gal_p202104,cnes_municipio,bpchar
resultados_gal_p202104,requisicao,bpchar
resultados_gal_p202104,co_cnes,bpchar
resultados_gal_p202104,data_cadastro,date
resultados_gal_p202104,lab_executor,bpchar
resultados_gal_p202104,co_seq_exame,bpchar
resultados_gal_p202104,no_paciente,bpchar
resultados_gal_p202104,no_mae,bpchar
resultados_gal_p202104,metodo,int4
resultados_gal_p202104,dt_nascimento,date
resultados_gal_p202104,cpf_paciente,bpchar
resultados_gal_p202104,no_logradouro,bpchar
resultados_gal_p202104,rash_paciente,bpchar
resultados_gal_p202104,nome_unidade,bpchar
resultados_gal_p202104,co_municipio,bpchar
resultados_gal_p202104,nu_cns,bpchar
resultados_gal_p202104,no_bairro,bpchar
resultados_gal_p202104,data_coleta,date
resultados_gal_p202104,nu_cep,bpchar
resultados_gal_p202105,nu_cep,bpchar
resultados_gal_p202105,data_liberacao,date
resultados_gal_p202105,data_recebimento,date
resultados_gal_p202105,requisicao,bpchar
resultados_gal_p202105,lab_executor,bpchar
resultados_gal_p202105,co_seq_exame,bpchar
resultados_gal_p202105,no_paciente,bpchar
resultados_gal_p202105,no_mae,bpchar
resultados_gal_p202105,cpf_paciente,bpchar
resultados_gal_p202105,co_municipio,bpchar
resultados_gal_p202105,nu_cns,bpchar
resultados_gal_p202105,no_bairro,bpchar
resultados_gal_p202105,no_logradouro,bpchar
resultados_gal_p202105,nu_endereco,bpchar
resultados_gal_p202105,nu_telefone,bpchar
resultados_gal_p202105,co_cnes,bpchar
resultados_gal_p202105,cnes_municipio,bpchar
resultados_gal_p202105,nome_unidade,bpchar
resultados_gal_p202105,rash_paciente,bpchar
resultados_gal_p202105,data_coleta,date
resultados_gal_p202105,co_etnia,int4
resultados_gal_p202105,sexo,int4
resultados_gal_p202105,co_pais,int4
resultados_gal_p202105,resultado,int4
resultados_gal_p202105,dt_nascimento,date
resultados_gal_p202105,data_cadastro,date
resultados_gal_p202105,metodo,int4
resultados_gal_p202105,exame,int4
resultados_gal_p202106,no_mae,bpchar
resultados_gal_p202106,nome_unidade,bpchar
resultados_gal_p202106,co_seq_exame,bpchar
resultados_gal_p202106,no_bairro,bpchar
resultados_gal_p202106,cnes_municipio,bpchar
resultados_gal_p202106,lab_executor,bpchar
resultados_gal_p202106,metodo,int4
resultados_gal_p202106,requisicao,bpchar
resultados_gal_p202106,co_municipio,bpchar
resultados_gal_p202106,nu_cep,bpchar
resultados_gal_p202106,no_paciente,bpchar
resultados_gal_p202106,nu_cns,bpchar
resultados_gal_p202106,co_cnes,bpchar
resultados_gal_p202106,data_liberacao,date
resultados_gal_p202106,exame,int4
resultados_gal_p202106,cpf_paciente,bpchar
resultados_gal_p202106,no_logradouro,bpchar
resultados_gal_p202106,nu_endereco,bpchar
resultados_gal_p202106,nu_telefone,bpchar
resultados_gal_p202106,rash_paciente,bpchar
resultados_gal_p202106,data_cadastro,date
resultados_gal_p202106,dt_nascimento,date
resultados_gal_p202106,data_recebimento,date
resultados_gal_p202106,data_coleta,date
resultados_gal_p202106,resultado,int4
resultados_gal_p202106,co_pais,int4
resultados_gal_p202106,sexo,int4
resultados_gal_p202106,co_etnia,int4
resultados_gal_p202107,data_recebimento,date
resultados_gal_p202107,no_mae,bpchar
resultados_gal_p202107,no_paciente,bpchar
resultados_gal_p202107,co_etnia,int4
resultados_gal_p202107,data_liberacao,date
resultados_gal_p202107,co_pais,int4
resultados_gal_p202107,co_seq_exame,bpchar
resultados_gal_p202107,sexo,int4
resultados_gal_p202107,resultado,int4
resultados_gal_p202107,data_coleta,date
resultados_gal_p202107,lab_executor,bpchar
resultados_gal_p202107,requisicao,bpchar
resultados_gal_p202107,metodo,int4
resultados_gal_p202107,dt_nascimento,date
resultados_gal_p202107,exame,int4
resultados_gal_p202107,rash_paciente,bpchar
resultados_gal_p202107,nome_unidade,bpchar
resultados_gal_p202107,cnes_municipio,bpchar
resultados_gal_p202107,co_cnes,bpchar
resultados_gal_p202107,nu_cep,bpchar
resultados_gal_p202107,nu_telefone,bpchar
resultados_gal_p202107,nu_endereco,bpchar
resultados_gal_p202107,no_logradouro,bpchar
resultados_gal_p202107,no_bairro,bpchar
resultados_gal_p202107,nu_cns,bpchar
resultados_gal_p202107,co_municipio,bpchar
resultados_gal_p202107,cpf_paciente,bpchar
resultados_gal_p202107,data_cadastro,date
resultados_gal_p202108,resultado,int4
resultados_gal_p202108,co_seq_exame,bpchar
resultados_gal_p202108,no_paciente,bpchar
resultados_gal_p202108,nu_cns,bpchar
resultados_gal_p202108,no_mae,bpchar
resultados_gal_p202108,no_logradouro,bpchar
resultados_gal_p202108,metodo,int4
resultados_gal_p202108,sexo,int4
resultados_gal_p202108,co_cnes,bpchar
resultados_gal_p202108,cnes_municipio,bpchar
resultados_gal_p202108,co_etnia,int4
resultados_gal_p202108,no_bairro,bpchar
resultados_gal_p202108,requisicao,bpchar
resultados_gal_p202108,data_recebimento,date
resultados_gal_p202108,nome_unidade,bpchar
resultados_gal_p202108,dt_nascimento,date
resultados_gal_p202108,exame,int4
resultados_gal_p202108,data_coleta,date
resultados_gal_p202108,rash_paciente,bpchar
resultados_gal_p202108,data_liberacao,date
resultados_gal_p202108,lab_executor,bpchar
resultados_gal_p202108,co_pais,int4
resultados_gal_p202108,cpf_paciente,bpchar
resultados_gal_p202108,data_cadastro,date
resultados_gal_p202108,nu_cep,bpchar
resultados_gal_p202108,co_municipio,bpchar
resultados_gal_p202108,nu_telefone,bpchar
resultados_gal_p202108,nu_endereco,bpchar
resultados_gal_p202109,no_logradouro,bpchar
resultados_gal_p202109,data_coleta,date
resultados_gal_p202109,data_recebimento,date
resultados_gal_p202109,data_liberacao,date
resultados_gal_p202109,exame,int4
resultados_gal_p202109,metodo,int4
resultados_gal_p202109,data_cadastro,date
resultados_gal_p202109,dt_nascimento,date
resultados_gal_p202109,resultado,int4
resultados_gal_p202109,co_pais,int4
resultados_gal_p202109,sexo,int4
resultados_gal_p202109,co_etnia,int4
resultados_gal_p202109,requisicao,bpchar
resultados_gal_p202109,lab_executor,bpchar
resultados_gal_p202109,co_seq_exame,bpchar
resultados_gal_p202109,no_paciente,bpchar
resultados_gal_p202109,no_mae,bpchar
resultados_gal_p202109,cpf_paciente,bpchar
resultados_gal_p202109,co_municipio,bpchar
resultados_gal_p202109,nu_cns,bpchar
resultados_gal_p202109,no_bairro,bpchar
resultados_gal_p202109,nu_endereco,bpchar
resultados_gal_p202109,nu_telefone,bpchar
resultados_gal_p202109,nu_cep,bpchar
resultados_gal_p202109,co_cnes,bpchar
resultados_gal_p202109,cnes_municipio,bpchar
resultados_gal_p202109,nome_unidade,bpchar
resultados_gal_p202109,rash_paciente,bpchar
resultados_gal_p202110,cpf_paciente,bpchar
resultados_gal_p202110,resultado,int4
resultados_gal_p202110,co_etnia,int4
resultados_gal_p202110,sexo,int4
resultados_gal_p202110,co_pais,int4
resultados_gal_p202110,data_cadastro,date
resultados_gal_p202110,dt_nascimento,date
resultados_gal_p202110,no_logradouro,bpchar
resultados_gal_p202110,no_bairro,bpchar
resultados_gal_p202110,nu_cns,bpchar
resultados_gal_p202110,co_municipio,bpchar
resultados_gal_p202110,no_mae,bpchar
resultados_gal_p202110,no_paciente,bpchar
resultados_gal_p202110,co_seq_exame,bpchar
resultados_gal_p202110,lab_executor,bpchar
resultados_gal_p202110,requisicao,bpchar
resultados_gal_p202110,nu_endereco,bpchar
resultados_gal_p202110,data_recebimento,date
resultados_gal_p202110,data_liberacao,date
resultados_gal_p202110,nu_telefone,bpchar
resultados_gal_p202110,nu_cep,bpchar
resultados_gal_p202110,co_cnes,bpchar
resultados_gal_p202110,cnes_municipio,bpchar
resultados_gal_p202110,nome_unidade,bpchar
resultados_gal_p202110,exame,int4
resultados_gal_p202110,data_coleta,date
resultados_gal_p202110,metodo,int4
resultados_gal_p202110,rash_paciente,bpchar
resultados_gal_p202111,metodo,int4
resultados_gal_p202111,no_bairro,bpchar
resultados_gal_p202111,data_coleta,date
resultados_gal_p202111,no_logradouro,bpchar
resultados_gal_p202111,exame,int4
resultados_gal_p202111,nu_telefone,bpchar
resultados_gal_p202111,dt_nascimento,date
resultados_gal_p202111,nome_unidade,bpchar
resultados_gal_p202111,co_seq_exame,bpchar
resultados_gal_p202111,co_cnes,bpchar
resultados_gal_p202111,lab_executor,bpchar
resultados_gal_p202111,no_paciente,bpchar
resultados_gal_p202111,no_mae,bpchar
resultados_gal_p202111,data_recebimento,date
resultados_gal_p202111,nu_cns,bpchar
resultados_gal_p202111,nu_endereco,bpchar
resultados_gal_p202111,cpf_paciente,bpchar
resultados_gal_p202111,co_municipio,bpchar
